Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1132121;personal income tax 2NDFL;Обучение;1;0.59;female;1;0;Higher;middle manager;< 50;3;10;41;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132141;Bank form (without the employer's seal);Repair;0;0.24;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;79;50;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132161;Receipt of salary in the account;Repair;1;0.25;male;0;0;Higher;worker;>250;0;7;23;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132181;Bank form (without the employer's seal);Repair;1;0.56;male;0;0;Higher;worker;>250;0;173;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132201;Receipt of salary in the account;Repair;1;0.51;female;1;0;Higher;worker;>250;0;85;37;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132221;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.21;female;0;0;average;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132241;Bank form (without the employer's seal);Buying a car;0;0.42;female;0;0;Higher;middle manager;>250;0;129;53;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132261;personal income tax 2NDFL;Repair;0;0.42;male;2;0;average-специальное;worker;>250;1;39;33;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132281;personal income tax 2NDFL;Purchase of real estate / construction;0;0.35;male;0;0;average-специальное;support staff;>250;0;14;32;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132301;Bank form (without the employer's seal);Buying a car;0;0.16;male;0;0;Higher;middle manager;>250;0;36;32;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132321;Receipt of salary in the account;Repair;1;0.49;female;1;0;Higher;worker;>250;0;100;44;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132341;personal income tax 2NDFL;Purchase of real estate / construction;0;0.47;female;2;0;Higher;middle manager;>250;3;47;38;Trade;Limited Liability Company   (ООО);married;5;4;4;3;3;0.0344827586;0;0;0;0;0.3333333333;1;2;28;3;1;0;12;42;1;0;0;0;0;0;0
1;1132361;personal income tax 2NDFL;Repair;1;0.23;female;0;0;Higher;specialist;>250;3;95;39;Trade;Public corporation (ОАО);civil marriage;4;4;4;3;3;0.0675675676;0;1;1;1;0.25;1;3;69;4;0;0;0;43;1;0;0;0;0;0;0
1;1132381;Free form with the seal of the employer;Repair;1;0.46;male;1;0;Higher;middle manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132401;Receipt of salary in the account;Repair;1;0.55;male;3;0;Higher;support staff;>250;1;6;29;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132421;personal income tax 2NDFL;Repair;0;0.24;male;0;0;average;worker;>250;3;192;52;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132441;personal income tax 2NDFL;Repair;1;0.41;female;2;0;Higher;specialist;>250;0;45;30;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132461;Receipt of salary in the account;Buying a car;0;0.41;male;1;0;Higher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132481;Free form with the seal of the employer;Repair;1;0.56;male;1;0;Higher;worker;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132501;Bank form (without the employer's seal);Repair;1;0.49;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;42;25;Other;closed joint stock company (ЗАО);single, not married;2;1;0;0;0;0.05;0;0;0;0;1;2;0;38;2;0;0;14;22;1;0;0;0;0;0;0
1;1132521;Receipt of salary in the account;Repair;0;0.57;male;0;0;Higher;middle manager;>250;0;35;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132541;personal income tax 2NDFL;Repair;1;0.49;female;1;0;average;support staff;>250;3;35;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132561;Receipt of salary in the account;Buying a car;1;0.34;female;0;0;Higher;worker;>250;0;118;53;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132581;personal income tax 2NDFL;Repair;1;0.36;male;1;0;average-специальное;support staff;>250;0;28;40;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132601;personal income tax 2NDFL;Repair;1;0.56;male;0;0;secondHigher;support staff;>250;1;79;45;Other;Limited Liability Company   (ООО);married;2;2;2;2;2;0.261682243;0;2;0;0;0.2;2;8;79;10;2;1;4;85;1;1;1;1;0;0;0
1;1132621;personal income tax 2NDFL;Repair;0;0.56;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;29;27;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132641;Bank form (without the employer's seal);Repair;1;0.43;male;0;0;Higher;worker;>250;0;134;56;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132661;personal income tax 2NDFL;Repair;1;0.56;male;1;0;Higher;support staff;>250;0;213;36;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132681;personal income tax 2NDFL;Purchase of real estate / construction;1;0.59;female;0;0;average-специальное;support staff;>250;3;90;48;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132701;personal income tax 2NDFL;Repair;1;0.39;female;0;0;Higher;middle manager;>250;0;97;38;Other;Public corporation (ОАО);married;0;0;0;0;0;0.0422535211;0;0;0;0;0.1666666667;1;5;68;6;1;2;11;76;1;0;0;0;0;0;0
1;1132721;personal income tax 2NDFL;Buying a car;0;0.57;female;1;0;Higher;specialist;>250;3;43;29;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132741;Bank form (without the employer's seal);Buying furniture;0;0.37;female;1;0;average-специальное;specialist;< 50;0;94;37;Trade;Limited Liability Company   (ООО);married;1;1;0;0;0;0.0064935065;1;0;0;0;0;0;7;153;7;0;1;20;90;1;0;0;0;0;0;0
1;1132761;personal income tax 2NDFL;Repair;1;0.06;male;0;0;Higher;specialist;>250;0;94;26;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132781;personal income tax 2NDFL;Purchase of real estate / construction;1;0.49;female;0;0;average;support staff;>250;1;103;45;Other;Limited Liability Company   (ООО);married;2;0;0;0;0;0.0239043825;0;0;0;0;0.2352941176;4;13;245;17;1;0;9;99;1;0;0;0;0;0;0
1;1132801;personal income tax 2NDFL;Other;0;0.48;male;1;0;Higher;middle manager;>250;0;56;50;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132821;Receipt of salary in the account;Buying a car;1;0.59;female;0;0;average-специальное;support staff;>250;0;8;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132841;personal income tax 2NDFL;Purchase of real estate / construction;1;0.39;male;0;0;average;support staff;>250;3;144;33;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0;0;0;0;0;1;1;0;14;1;1;0;22;22;0;0;0;0;0;0;0
1;1132861;personal income tax 2NDFL;Buying land;0;0.15;male;1;0;Higher;specialist;>250;1;6;29;Trade;Limited Liability Company   (ООО);married;1;0;0;0;0;0.2881355932;0;0;0;0;0.25;1;3;42;4;1;0;14;72;1;0;0;0;0;0;0
1;1132881;personal income tax 2NDFL;Buying a car;1;0.59;male;1;0;unfinished Higher;worker;>250;0;142;39;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132901;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.54;male;0;0;average-специальное;worker;< 50;0;56;54;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132921;Bank form (without the employer's seal);Buying land;0;0.21;male;0;0;average;Sales Manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132941;personal income tax 2NDFL;Repair;1;0.4;female;2;0;average-специальное;support staff;>250;3;171;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132961;Bank form (without the employer's seal);Repair;1;0.53;female;0;0;average-специальное;worker;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1132981;Bank form (without the employer's seal);Buying a car;1;0.49;male;1;0;Higher / Second higher / Academic degree;middle manager;>250;0;35;27;Other;closed joint stock company (ЗАО);married;5;3;1;0;0;0.1769230769;0;0;0;0;0.5714285714;4;3;107;7;1;1;8;59;1;1;1;1;1;0;0
1;1133001;Receipt of salary in the account;Repair;1;0.2;male;0;0;Higher;worker;>250;0;64;27;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133021;Free form with the seal of the employer;Repair;1;0.49;female;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133041;Bank form (without the employer's seal);Purchase of household appliances;0;0.16;female;1;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133061;personal income tax 2NDFL;Repair;1;0.49;male;1;0;Higher;worker;>250;0;42;26;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133081;Receipt of salary in the account;Buying furniture;1;0.59;male;2;0;Higher / Second higher / Academic degree;worker;>250;0;167;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133101;personal income tax 2NDFL;Repair;1;0.59;female;0;0;Higher;middle manager;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133121;personal income tax 2NDFL;Purchase of real estate / construction;1;0.49;male;2;0;average-специальное;worker;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133141;personal income tax 2NDFL;Vacation;1;0.59;male;2;0;average-специальное;worker;>250;0;157;38;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133161;Bank form (without the employer's seal);Repair;1;0.43;male;0;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133181;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.14;female;0;0;Higher;Sales Manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133201;personal income tax 2NDFL;Repair;1;0.31;female;1;0;Higher / Second higher / Academic degree;middle manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133221;personal income tax 2NDFL;Repair;0;0.57;female;0;0;Higher;middle manager;>250;0;159;37;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133241;Receipt of salary in the account;Repair;1;0.56;male;0;0;average-специальное;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133261;personal income tax 2NDFL;Buying a car;1;0.16;male;4;0;Higher;specialist;>250;3;157;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133281;personal income tax 2NDFL;Repair;1;0.56;female;1;0;Higher;middle manager;>250;0;158;32;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133301;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.35;male;2;0;average-специальное;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133321;personal income tax 2NDFL;Buying a car;1;0.49;male;0;0;Higher;specialist;>250;3;25;25;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133341;Receipt of salary in the account;Buying a car;0;0.47;male;2;0;average-специальное;specialist;>250;0;6;36;Other;closed joint stock company (ЗАО);married;0;0;0;0;0;0;1;0;0;0;0;1;1;82;2;1;0;34;66;0;0;0;0;0;0;0
1;1133361;personal income tax 2NDFL;Repair;0;0.49;female;0;0;average-специальное;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133381;personal income tax 2NDFL;Repair;1;0.13;male;0;0;Higher;specialist;>250;3;27;23;Trade;Limited Liability Company   (ООО);single, not married;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133401;Bank form (without the employer's seal);Repair;1;0.21;male;2;0;average-специальное;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133421;Free form with the seal of the employer;Repair;0;0.44;male;0;0;secondHigher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133441;personal income tax 2NDFL;Repair;1;0.39;male;0;0;average;support staff;>250;3;115;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133461;personal income tax 2NDFL;Repair;0;0.28;male;0;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133481;personal income tax 2NDFL;Purchase of real estate / construction;0;0.4;male;0;0;secondHigher;middle manager;>250;3;16;37;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0.0277777778;1;0;0;0;0.3333333333;1;2;35;3;0;1;11;72;1;0;0;0;0;0;0
1;1133501;Bank form (without the employer's seal);Repair;0;0.3;male;0;0;Higher;worker;>250;0;89;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133521;Bank form (without the employer's seal);Buying a car;1;0.41;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;34;46;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133541;Receipt of salary in the account;Buying a car;0;0.57;female;0;0;Higher;support staff;>250;1;65;51;Tourism;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133561;personal income tax 2NDFL;Buying a car;1;0.28;male;0;0;average;worker;>250;3;15;27;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133581;Bank form (without the employer's seal);Buying a car;1;0.35;male;1;0;average-специальное;support staff;>250;0;55;29;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133601;personal income tax 2NDFL;Buying a car;0;0.54;male;0;0;average-специальное;worker;>250;0;36;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133621;Bank form (without the employer's seal);Repair;0;0.54;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;465;56;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133641;Receipt of salary in the account;Purchase of real estate / construction;0;0.49;female;0;0;average-специальное;middle manager;>250;0;22;28;Trade;Limited Liability Company   (ООО);married;5;4;3;3;2;0.1458333333;0;1;0;0;0.375;3;5;82;8;2;0;3;83;1;1;1;0;0;0;0
1;1133661;personal income tax 2NDFL;Buying a car;1;0.35;male;0;0;Higher;specialist;>250;0;40;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133681;personal income tax 2NDFL;Repair;1;0.27;male;2;0;average;middle manager;< 50;0;14;49;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0;0;0;0;0;0;0;2;16;2;0;0;9;63;0;0;0;0;0;0;0
1;1133701;personal income tax 2NDFL;Buying a car;0;0.57;male;0;0;secondHigher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133721;personal income tax 2NDFL;Buying a car;1;0.45;male;1;0;average-специальное;worker;>250;3;13;39;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133741;personal income tax 2NDFL;Repair;1;0.49;male;0;0;average-специальное;worker;>250;3;62;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133761;personal income tax 2NDFL;Purchase of real estate / construction;0;0.54;female;0;0;Higher;specialist;>250;3;77;25;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133781;Free form with the seal of the employer;Buying a car;1;0.45;female;0;0;Higher;support staff;>250;3;26;46;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0;0;1;1;1;1;1;0;2;1;1;0;1;1;0;0;0;0;0;0;0
1;1133801;Bank form (without the employer's seal);Repair;0;0.32;female;1;0;Higher / Second higher / Academic degree;Sales Manager;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133821;personal income tax 2NDFL;Repair;1;0.34;male;2;0;Higher / Second higher / Academic degree;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133841;personal income tax 2NDFL;Repair;0;0.32;female;0;0;Higher / Second higher / Academic degree;specialist;< 50;0;16;51;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133861;personal income tax 2NDFL;Repair;0;0.34;female;0;0;Higher;middle manager;>250;3;35;45;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133881;personal income tax 2NDFL;Treatment;1;0.24;female;0;0;Higher / Second higher / Academic degree;Sales Representative;>250;0;39;28;Other;Limited Liability Company   (ООО);single, not married;0;0;0;0;0;0.0175438596;1;1;0;0;0.3636363636;4;7;112;11;2;0;3;61;1;0;0;0;0;0;0
1;1133901;Receipt of salary in the account;Purchase of real estate / construction;0;0.35;male;0;0;average-специальное;support staff;>250;0;26;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133921;personal income tax 2NDFL;Buying a car;0;0.4;female;0;0;Higher;support staff;>250;0;31;29;Trade;Limited Liability Company   (ООО);single, not married;5;5;5;5;5;0.0238095238;0;1;0;0;0.3333333333;1;2;41;3;0;0;5;88;1;0;0;0;0;0;0
1;1133941;personal income tax 2NDFL;Buying a car;0;0.44;male;1;0;Higher;support staff;>250;3;93;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133961;Bank form (without the employer's seal);Buying a car;1;0.43;female;3;0;average-специальное;worker;>250;0;30;40;Tourism;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1133981;Receipt of salary in the account;Repair;0;0.39;male;1;0;Higher / Second higher / Academic degree;specialist;>250;0;7;29;Trade;Limited Liability Company   (ООО);single, not married;1;1;0;0;0;0.26;0;0;0;0;0.5;1;1;37;2;1;0;21;72;1;1;1;1;0;0;0
1;1134001;personal income tax 2NDFL;Buying a car;1;0.54;male;0;0;Higher;specialist;>250;0;27;25;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134021;personal income tax 2NDFL;Repair;0;0.28;male;0;0;Higher;support staff;>250;1;6;54;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134041;personal income tax 2NDFL;Repair;0;0.54;female;2;0;Higher;specialist;>250;0;11;30;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134061;Bank form (without the employer's seal);Repair;0;0.26;male;0;0;Higher;middle manager;< 50;0;80;52;Other;Limited Liability Company   (ООО);divorced / divorced;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134081;Bank form (without the employer's seal);Repair;1;0.42;female;0;0;Higher / Second higher / Academic degree;middle manager;< 50;0;25;28;Trade;Individual entrepreneur;married;3;0;0;0;0;0.0175438596;1;1;1;0;0.4;2;3;56;5;2;1;2;39;1;0;0;0;0;0;0
1;1134101;Receipt of salary in the account;Treatment;0;0.47;female;0;0;Higher;specialist;< 50;0;6;26;Information Technology;Limited Liability Company   (ООО);married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1134121;personal income tax 2NDFL;Repair;1;0.41;female;0;0;Higher;support staff;>250;3;59;42;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134141;Bank form (without the employer's seal);Repair;1;0.31;male;0;0;Higher;senior manager;< 50;0;95;51;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0;1;0;0;0;0;0;2;52;2;0;2;14;93;0;0;0;0;0;0;0
1;1134161;Free form with the seal of the employer;Buying a car;0;0.19;male;0;0;unfinished Higher;Sales Manager;>250;3;21;33;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134181;Receipt of salary in the account;Repair;1;0.27;male;1;0;average-специальное;support staff;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134201;Receipt of salary in the account;Repair;0;0.39;female;0;0;Higher;middle manager;>250;0;103;30;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134221;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.22;male;2;0;average-специальное;worker;< 50;0;91;38;Other;Limited Liability Company   (ООО);married;4;3;3;2;0;0.0628930818;1;1;0;0;0.1764705882;3;14;298;17;2;1;2;100;1;0;0;0;0;0;0
1;1134241;Receipt of salary in the account;Repair;0;0.44;male;0;0;Higher / Second higher / Academic degree;Sales Representative;>250;0;42;25;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134261;Free form with the seal of the employer;Repair;1;0.29;female;0;0;Higher;middle manager;>250;3;21;45;Trade;Limited Liability Company   (ООО);divorced / divorced;3;3;3;3;1;0;0;2;0;0;0.4285714286;3;4;47;7;2;0;5;38;0;0;0;0;0;0;0
1;1134281;Receipt of salary in the account;Purchase of real estate / construction;1;0.45;male;1;0;Higher;worker;>250;0;16;41;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134301;personal income tax 2NDFL;Other;1;0.29;male;0;0;average;worker;>250;0;211;51;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134321;personal income tax 2NDFL;Repair;0;0.42;female;1;0;Higher;middle manager;>250;1;20;42;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134341;Bank form (without the employer's seal);Repair;0;0.45;male;0;0;Higher;senior manager;>250;0;58;45;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134361;Receipt of salary in the account;Repair;1;0.49;male;0;0;Higher / Second higher / Academic degree;worker;>250;0;7;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134381;Receipt of salary in the account;Vacation;0;0.54;female;0;0;average-специальное;support staff;>250;0;10;41;Trade;Limited Liability Company   (ООО);divorced / divorced;0;0;0;0;0;0;0;0;0;0;1;1;0;6;1;0;0;7;7;0;0;0;0;0;0;0
1;1134401;personal income tax 2NDFL;Repair;1;0.55;female;0;0;average;support staff;>250;0;327;52;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134421;Free form with the seal of the employer;Buying land;1;0.43;male;0;0;Higher;support staff;>250;3;48;50;Trade;Public corporation (ОАО);single, not married;7;7;7;7;5;0;1;0;0;0;0.5;1;1;17;2;1;0;13;15;0;0;0;0;0;0;0
1;1134441;personal income tax 2NDFL;Repair;0;0.49;male;0;0;Higher;support staff;>250;0;150;44;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134461;personal income tax 2NDFL;Repair;0;;female;0;0;secondHigher;other;;1;66;29;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134481;personal income tax 2NDFL;Repair;1;0.47;male;1;0;average;worker;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1134501;Receipt of salary in the account;Buying a car;0;0.31;female;0;0;average-специальное;worker;>250;0;333;50;Trade;Public corporation (ОАО);single, not married;1;0;0;0;0;0;0;0;0;0;0;0;2;13;2;0;0;80;80;0;0;0;0;0;0;0
1;1134521;personal income tax 2NDFL;Repair;0;0.41;female;0;0;Higher;specialist;>250;3;18;25;Trade;Limited Liability Company   (ООО);single, not married;2;1;1;1;1;0;0;0;0;0;0.3333333333;1;2;12;3;0;0;13;30;0;0;0;0;0;0;0
1;1134541;Bank form (without the employer's seal);Repair;0;0.55;male;1;0;Higher / Second higher / Academic degree;specialist;>250;0;55;29;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
